,x,y,target
0,-33.266117095947266,-2.6021440029144287,1.0
1,-33.341148376464844,0.5571020245552063,0.0
2,-2.3972320556640625,-5.912744045257568,0.0
3,-5.899007797241211,28.644514083862305,0.0
4,-7.170675754547119,-11.204585075378418,1.0
5,6.364286422729492,46.52519226074219,0.0
6,-13.504932403564453,53.577171325683594,0.0
7,32.465370178222656,1.5997909307479858,1.0
8,25.94304084777832,-0.9977431297302246,1.0
9,23.195966720581055,7.526360988616943,1.0
10,37.26701354980469,-1.8195090293884277,1.0
11,12.44524097442627,-42.44313430786133,0.0
12,-3.8632547855377197,-4.467342853546143,0.0
13,19.527639389038086,22.25115966796875,1.0
14,25.688587188720703,-16.437204360961914,0.0
15,14.154191970825195,12.312447547912598,1.0
16,5.558121681213379,-0.6373948454856873,0.0
17,-5.2511467933654785,32.86970520019531,0.0
18,-30.860000610351562,21.197607040405273,0.0
19,-33.935211181640625,-10.850282669067383,1.0
20,-16.51090431213379,42.508819580078125,0.0
21,-7.992427825927734,-24.281652450561523,1.0
22,-28.94367027282715,-57.31564712524414,0.0
23,-4.316986560821533,-24.05919647216797,1.0
24,32.74409484863281,7.4486470222473145,1.0
25,-37.18538284301758,-2.4184629917144775,1.0
26,-32.189605712890625,-56.32078170776367,0.0
27,-12.22626781463623,3.98688006401062,0.0
28,-15.419233322143555,5.39794921875,0.0
29,6.471935749053955,21.428327560424805,0.0
30,37.98462677001953,-20.805286407470703,1.0
31,23.409025192260742,-1.900024652481079,1.0
32,-11.166590690612793,3.0925381183624268,0.0
33,15.8391752243042,24.934606552124023,1.0
34,20.902551651000977,13.631683349609375,1.0
35,-37.51604080200195,5.0670623779296875,1.0
36,-34.82676315307617,-56.639163970947266,0.0
37,-17.1043701171875,3.5732321739196777,0.0
38,-34.66400909423828,-59.937828063964844,0.0
39,20.162626266479492,-14.693592071533203,1.0
40,-12.777685165405273,12.7832612991333,1.0
41,-14.322298049926758,57.04719543457031,1.0
42,-31.350048065185547,19.907596588134766,0.0
43,19.47019386291504,6.637837886810303,1.0
44,4.432262420654297,-45.22714614868164,0.0
45,23.62624740600586,34.609554290771484,1.0
46,23.499433517456055,55.268531799316406,1.0
47,12.257702827453613,-49.69192886352539,1.0
