,x,y,target
0,23.84646987915039,-19.96082305908203,0.0
1,-1.3478703498840332,-20.243982315063477,1.0
2,8.163605690002441,-44.90147018432617,1.0
3,29.298681259155273,28.275924682617188,1.0
4,-16.594141006469727,-21.60440444946289,0.0
5,22.719932556152344,-27.0402889251709,1.0
6,-24.31517791748047,15.889150619506836,1.0
7,-39.048606872558594,-12.830273628234863,1.0
8,-47.30723571777344,-2.9354350566864014,0.0
9,38.8562126159668,1.3858388662338257,0.0
10,0.5537108778953552,26.69770050048828,1.0
11,9.412636756896973,17.560016632080078,1.0
12,-3.742061138153076,-20.767078399658203,0.0
13,-0.4348906874656677,39.891876220703125,0.0
14,41.09992980957031,-0.9988848567008972,1.0
15,-4.647135257720947,-53.07301330566406,0.0
16,16.620750427246094,13.065332412719727,0.0
17,-47.950927734375,8.83243179321289,0.0
18,-3.227447271347046,-52.01923370361328,0.0
19,-41.70621109008789,16.541973114013672,0.0
20,-19.380779266357422,-59.50580596923828,1.0
21,-5.136873245239258,0.7664411067962646,1.0
22,23.408294677734375,-12.722086906433105,1.0
23,20.442472457885742,42.87799072265625,1.0
24,26.886526107788086,35.50352096557617,1.0
25,-44.08518600463867,14.892213821411133,0.0
26,-33.236289978027344,18.777116775512695,0.0
27,0.0527474507689476,40.790767669677734,0.0
28,-39.477622985839844,17.649377822875977,1.0
29,16.74755859375,45.09685134887695,0.0
30,20.10265350341797,-33.34735107421875,0.0
31,23.75044822692871,-17.992294311523438,0.0
32,10.806268692016602,16.522951126098633,1.0
33,-44.17301559448242,14.4656400680542,1.0
34,17.032564163208008,-37.5059700012207,1.0
35,31.047170639038086,6.766270160675049,0.0
36,-14.171626091003418,8.101181983947754,1.0
37,29.245670318603516,28.95625114440918,1.0
38,-14.742775917053223,-21.698780059814453,1.0
39,-30.731929779052734,18.457738876342773,0.0
40,-3.697810173034668,-20.75816535949707,0.0
41,-28.18877410888672,17.787578582763672,1.0
42,12.576869010925293,46.32182693481445,0.0
43,23.56447982788086,-14.91545295715332,1.0
44,-6.82222843170166,-54.12900924682617,0.0
45,23.823139190673828,-20.92812728881836,0.0
46,-48.198944091796875,-0.7320876121520996,0.0
47,-48.53205490112305,0.6208056807518005,0.0
48,22.332721710205078,-28.42732048034668,1.0
49,12.57634449005127,46.70994567871094,0.0
50,-15.779654502868652,9.377381324768066,0.0
51,23.317577362060547,-24.74179458618164,0.0
52,-48.90501022338867,4.1275224685668945,1.0
53,-44.354347229003906,-7.749179363250732,0.0
54,-33.196685791015625,-16.46901512145996,0.0
55,-48.2422981262207,-0.15311352908611298,1.0
56,-5.072198390960693,0.3038281500339508,0.0
57,18.657907485961914,-35.443321228027344,0.0
58,43.08115768432617,-3.6659626960754395,0.0
59,1.4756759405136108,42.772254943847656,1.0
60,-46.51769256591797,-4.493784427642822,1.0
61,23.332006454467773,40.26338195800781,1.0
62,46.32975769042969,-12.769600868225098,0.0
63,23.484752655029297,40.27664566040039,1.0
64,-35.403358459472656,-15.363783836364746,0.0
65,-5.61269474029541,0.9553470015525818,0.0
66,44.103904724121094,-5.55208158493042,0.0
67,-4.633680820465088,-53.066802978515625,0.0
68,-0.7584158182144165,29.242088317871094,1.0
69,-46.33721923828125,11.951416015625,1.0
70,10.378655433654785,16.854827880859375,1.0
71,13.981473922729492,-40.588050842285156,0.0
72,12.762009620666504,46.45292282104492,0.0
73,-26.104223251342773,16.928054809570312,1.0
74,-14.409184455871582,8.06361198425293,0.0
75,-41.6920166015625,-10.521199226379395,1.0
76,-28.825634002685547,17.993799209594727,1.0
77,23.138118743896484,40.591121673583984,1.0
78,-48.6488037109375,1.2798985242843628,0.0
79,-46.71058654785156,11.530142784118652,0.0
80,-32.04389190673828,-17.213891983032227,0.0
81,8.535432815551758,-45.354469299316406,1.0
82,-21.143312454223633,13.88836669921875,1.0
83,11.678388595581055,-42.56473159790039,1.0
84,-20.904190063476562,13.70434284210205,1.0
85,10.971351623535156,16.5463809967041,1.0
86,-14.418580055236816,7.959884166717529,0.0
87,-38.14732360839844,-13.538711547851562,1.0
88,35.631587982177734,4.038521766662598,0.0
89,-19.10483741760254,-59.296669006347656,1.0
90,5.172152996063232,45.3682975769043,1.0
91,-37.25931930541992,18.397294998168945,1.0
92,8.969730377197266,-45.02605056762695,0.0
93,5.141175746917725,20.862401962280273,1.0
94,-1.4457138776779175,31.721805572509766,1.0
95,-9.120832443237305,-55.254337310791016,0.0
96,1.5329504013061523,-19.356857299804688,0.0
97,-48.574745178222656,6.824782371520996,1.0
98,-22.441165924072266,14.831305503845215,0.0
99,-0.19894690811634064,28.45845603942871,1.0
100,-40.11900329589844,-11.957372665405273,1.0
101,-14.400066375732422,-21.70289421081543,1.0
102,-39.43821716308594,17.821271896362305,1.0
103,-1.6157636642456055,35.98896408081055,1.0
104,-46.827449798583984,-3.7888686656951904,0.0
105,31.342548370361328,6.608593463897705,1.0
106,-33.876304626464844,18.80695343017578,1.0
107,21.938621520996094,-29.685504913330078,1.0
108,46.60559844970703,-11.988283157348633,1.0
109,9.102309226989746,-44.83686447143555,1.0
110,27.58125877380371,34.20213317871094,1.0
111,-48.878318786621094,4.685423374176025,0.0
112,23.79569435119629,-23.65593719482422,1.0
113,-48.32698440551758,7.725347518920898,1.0
114,29.119850158691406,30.1381778717041,1.0
115,-3.87261700630188,-52.824249267578125,0.0
116,-2.7737622261047363,-51.785728454589844,0.0
117,20.629398345947266,-32.473506927490234,0.0
118,21.635372161865234,11.213540077209473,1.0
119,-36.24069595336914,-14.837409973144531,0.0
120,13.034811019897461,-41.425559997558594,1.0
121,45.89009475708008,-9.46334457397461,0.0
122,23.332002639770508,-23.877897262573242,1.0
123,42.65837478637695,-3.05846905708313,1.0
124,-25.80497932434082,16.832921981811523,1.0
125,-7.269854545593262,-54.33864212036133,1.0
126,29.28649139404297,28.737422943115234,0.0
127,-4.648157596588135,-20.941499710083008,1.0
128,46.31064987182617,-12.721214294433594,0.0
129,-37.630210876464844,-13.72076416015625,1.0
130,-19.995159149169922,12.980785369873047,0.0
131,-45.003173828125,-7.165440082550049,0.0
132,-17.92232322692871,-58.817752838134766,1.0
133,17.405500411987305,12.856884002685547,1.0
134,-23.34676742553711,15.421926498413086,0.0
135,-48.86806106567383,3.1916396617889404,0.0
136,-36.18107604980469,18.603839874267578,1.0
137,45.094417572021484,-7.252285480499268,0.0
138,-16.851003646850586,-21.49346351623535,0.0
139,1.2047691345214844,42.477230072021484,1.0
140,-40.477203369140625,-11.641641616821289,0.0
141,27.31627082824707,34.4025764465332,1.0
142,-47.48051452636719,9.993253707885742,0.0
143,9.29592514038086,-44.4561767578125,1.0
144,-25.16570281982422,-19.938024520874023,0.0
145,-10.347525596618652,-21.681062698364258,0.0
146,20.77614974975586,11.291449546813965,0.0
147,43.454681396484375,-4.220272064208984,1.0
148,15.09080982208252,-39.56303787231445,0.0
149,-26.293277740478516,-19.83379554748535,1.0
150,4.183809280395508,-18.77362060546875,1.0
151,-37.907684326171875,18.23714828491211,1.0
152,23.29645538330078,-23.492055892944336,0.0
153,27.992076873779297,8.187369346618652,1.0
154,-43.4771614074707,15.072199821472168,0.0
155,23.84139060974121,-23.477596282958984,1.0
156,11.702644348144531,15.982476234436035,0.0
157,-48.075294494628906,-1.0597823858261108,0.0
158,13.048384666442871,15.171793937683105,1.0
159,23.60166358947754,-15.417705535888672,1.0
160,-48.90570068359375,4.41456937789917,1.0
161,-2.50872802734375,-52.20018768310547,0.0
162,-9.138688087463379,-55.30356979370117,1.0
163,24.452342987060547,39.047393798828125,0.0
164,8.055832862854004,-45.456939697265625,1.0
165,-43.6777229309082,-8.481053352355957,1.0
166,-48.621097564697266,6.730652332305908,1.0
167,-8.343842506408691,2.864818572998047,0.0
168,14.91553783416748,45.883941650390625,1.0
169,-12.343466758728027,-56.5174560546875,0.0
170,8.340435028076172,46.356964111328125,0.0
171,-31.65786361694336,18.606746673583984,1.0
172,-16.41073989868164,-58.19109344482422,1.0
173,-35.15583801269531,-15.536389350891113,0.0
174,26.37163734436035,36.36846160888672,1.0
175,-12.940254211425781,-21.882566452026367,1.0
176,-20.96821403503418,-60.087684631347656,0.0
177,28.70663833618164,7.921731948852539,0.0
178,-4.613415241241455,0.455705463886261,1.0
179,39.040740966796875,1.223624587059021,1.0
180,19.12424087524414,43.789302825927734,1.0
181,18.49364471435547,-35.67823028564453,1.0
182,18.72056007385254,44.039737701416016,1.0
183,34.687294006347656,4.676782131195068,0.0
184,-33.77526092529297,18.805137634277344,1.0
185,-2.2202327251434326,-51.9272346496582,1.0
186,15.120367050170898,-39.45812225341797,0.0
187,-3.3739054203033447,-52.10734939575195,0.0
188,-4.346498012542725,-20.88522720336914,1.0
189,-10.239131927490234,4.581850528717041,1.0
190,-0.0862053781747818,-19.938676834106445,1.0
191,46.6894645690918,-13.198822021484375,1.0
192,-12.313586235046387,-21.76894187927246,0.0
193,-37.34080123901367,18.375164031982422,1.0
194,22.617368698120117,10.511672019958496,1.0
195,-33.104331970214844,-16.843542098999023,1.0
196,33.70515823364258,5.256873607635498,0.0
197,1.1606194972991943,-19.840681076049805,1.0
198,8.765373229980469,46.42169952392578,0.0
199,-13.810867309570312,7.462944984436035,1.0
200,27.08074951171875,34.692420959472656,0.0
201,-11.60019302368164,-56.23297119140625,1.0
202,45.9616813659668,-10.260873794555664,1.0
203,-10.334242820739746,-55.70161819458008,1.0
204,21.82564926147461,-30.66738510131836,1.0
205,17.54248809814453,-36.8983268737793,0.0
206,1.339829921722412,25.531768798828125,0.0
207,-11.871891021728516,5.9018659591674805,1.0
208,-8.637044906616211,-54.993431091308594,1.0
209,14.725234985351562,14.232298851013184,0.0
210,23.24962615966797,40.52349090576172,1.0
211,20.867393493652344,42.551334381103516,1.0
212,-28.19968032836914,-18.896263122558594,0.0
213,-1.6639313697814941,-51.4569091796875,0.0
214,-43.37277603149414,15.365883827209473,1.0
215,26.100635528564453,36.77931213378906,0.0
216,-27.545827865600586,-19.17251968383789,0.0
217,17.667739868164062,-36.75557327270508,1.0
218,-12.036249160766602,-21.746479034423828,0.0
219,23.195865631103516,-10.980060577392578,1.0
220,44.645652770996094,-5.988710880279541,0.0
221,9.680654525756836,46.5082893371582,1.0
222,23.478500366210938,-13.752054214477539,0.0
223,27.22450065612793,8.496691703796387,0.0
224,-6.24588680267334,1.4600886106491089,0.0
225,-1.6180596351623535,35.821746826171875,1.0
226,-13.242840766906738,-21.700759887695312,1.0
227,-11.631443977355957,5.6864914894104,1.0
228,-19.563392639160156,-59.425437927246094,1.0
229,23.86906623840332,-23.26248550415039,0.0
230,-28.371410369873047,17.85260581970215,0.0
231,16.7408390045166,13.323503494262695,1.0
232,0.8721657991409302,-19.43122673034668,1.0
233,-16.311586380004883,9.815558433532715,0.0
234,23.465412139892578,-10.450783729553223,1.0
235,-34.93495559692383,18.76601219177246,0.0
236,29.329463958740234,27.881906509399414,0.0
237,-0.7430418729782104,28.855743408203125,0.0
238,39.723052978515625,0.5546242594718933,0.0
239,8.092597961425781,18.559219360351562,0.0
240,-31.135395050048828,18.52804183959961,0.0
241,-1.666728138923645,-51.46067428588867,1.0
242,11.846542358398438,-42.43376922607422,0.0
243,15.576119422912598,45.75693893432617,0.0
244,20.724048614501953,-32.30149459838867,1.0
245,46.826480865478516,-12.92992115020752,0.0
246,23.320425033569336,-8.690187454223633,1.0
247,44.492855072021484,-5.635060787200928,0.0
248,21.872934341430664,41.87227249145508,1.0
249,-19.33112335205078,-59.33179473876953,0.0
250,16.143415451049805,13.488592147827148,0.0
251,20.246784210205078,43.012542724609375,1.0
252,3.3862500190734863,-18.955480575561523,1.0
253,0.7379671931266785,41.8580322265625,0.0
254,-27.152509689331055,17.3818359375,0.0
255,13.426470756530762,14.95286750793457,1.0
256,-4.447930335998535,0.06708443909883499,0.0
257,-21.889921188354492,-60.50104522705078,0.0
258,4.860256195068359,45.20943832397461,0.0
259,15.72912311553955,-38.89225769042969,1.0
260,21.447816848754883,10.721522331237793,1.0
261,29.321109771728516,28.37224769592285,0.0
262,-7.068551063537598,2.0262866020202637,1.0
263,7.100996494293213,46.09040832519531,1.0
264,-35.642189025878906,18.687171936035156,0.0
265,31.415435791015625,6.565000057220459,0.0
266,23.640920639038086,-20.324827194213867,1.0
267,-7.008443355560303,2.0308642387390137,0.0
268,-26.321563720703125,-19.835498809814453,0.0
269,-1.5636310577392578,-51.39456558227539,0.0
270,-45.26873016357422,-6.536084175109863,1.0
271,-48.72598648071289,1.8344247341156006,0.0
272,23.460994720458984,-9.167618751525879,1.0
273,-12.512690544128418,-21.753826141357422,0.0
274,2.4732792377471924,43.45232009887695,1.0
275,-48.69638442993164,1.6145997047424316,0.0
276,8.05561351776123,-45.456729888916016,0.0
277,-11.211660385131836,-56.073856353759766,0.0
278,-15.895005226135254,9.444734573364258,0.0
279,-26.076374053955078,-19.399667739868164,0.0
280,-17.5570068359375,-21.666763305664062,0.0
281,-37.840248107910156,-13.93881893157959,0.0
282,27.144458770751953,8.5924654006958,1.0
283,4.006007671356201,22.316057205200195,0.0
284,35.826080322265625,3.7928049564361572,0.0
285,-1.005344033241272,30.1589298248291,0.0
286,-32.65846633911133,-16.903654098510742,0.0
287,13.528789520263672,-41.01417922973633,0.0
288,-36.010677337646484,18.632720947265625,0.0
289,-37.76280975341797,18.32828140258789,0.0
290,-0.5723017454147339,39.60712432861328,0.0
291,-12.000335693359375,6.0121049880981445,1.0
292,2.11199951171875,43.633941650390625,1.0
293,-8.116097450256348,2.6687653064727783,0.0
294,-1.6301331520080566,32.04597473144531,1.0
295,12.54639720916748,46.73263168334961,1.0
296,-40.9082145690918,17.021652221679688,1.0
297,-47.10266876220703,10.969820976257324,0.0
298,16.03614044189453,-38.60039520263672,1.0
299,23.616395950317383,-20.194917678833008,0.0
300,-44.94845199584961,13.71584701538086,0.0
301,-6.260517120361328,-21.23818588256836,0.0
302,45.83230209350586,-9.318645477294922,1.0
303,28.94489288330078,29.956520080566406,1.0
304,-12.17070198059082,6.157077312469482,0.0
305,3.4663026332855225,-18.979310989379883,1.0
306,23.50014877319336,-11.155295372009277,0.0
307,9.415268898010254,-44.34940719604492,1.0
308,22.191242218017578,10.681865692138672,0.0
309,-48.87360382080078,5.342794895172119,1.0
310,-32.70708465576172,-16.89285659790039,1.0
311,20.459125518798828,-32.775657653808594,0.0
312,21.978792190551758,-30.134366989135742,1.0
313,10.750951766967773,-43.28883743286133,0.0
314,-18.35053253173828,-59.00438690185547,1.0
315,18.504117965698242,12.328912734985352,1.0
316,-9.956281661987305,4.359471797943115,0.0
317,21.249332427978516,42.36625289916992,0.0
318,-27.537837982177734,-19.19024658203125,0.0
319,46.82421875,-12.82249927520752,0.0
320,-48.08857727050781,8.438411712646484,1.0
321,27.139127731323242,34.591312408447266,0.0
322,-44.36973190307617,-7.736161231994629,0.0
323,42.73481750488281,-3.1618988513946533,1.0
324,-2.3544981479644775,-52.067691802978516,1.0
325,46.27845764160156,-12.057604789733887,1.0
326,46.25857162475586,-12.218884468078613,0.0
327,-28.952329635620117,-18.59933090209961,0.0
328,-10.8621826171875,-21.706697463989258,1.0
329,-3.272794485092163,-52.648094177246094,0.0
330,-34.75852966308594,-15.813843727111816,1.0
331,-48.036766052246094,-1.1587611436843872,0.0
332,-0.7821551561355591,29.514789581298828,0.0
333,-1.8571158647537231,-51.58551788330078,1.0
334,23.46394920349121,-10.4124174118042,1.0
335,17.951045989990234,44.47881317138672,1.0
336,-1.0296181440353394,30.23984718322754,0.0
337,2.692155361175537,43.92869567871094,0.0
338,21.1748104095459,10.831098556518555,0.0
339,-46.52983474731445,11.702781677246094,0.0
340,-27.333484649658203,17.45464324951172,1.0
341,8.7256498336792,18.077863693237305,1.0
342,-15.558830261230469,-21.651670455932617,0.0
343,-42.332435607910156,-9.89123249053955,0.0
344,-25.521961212158203,16.50948143005371,1.0
345,-8.885845184326172,3.4797070026397705,0.0
346,19.21987533569336,11.996161460876465,0.0
347,45.40258026123047,-8.017672538757324,1.0
348,-18.269723892211914,-58.967308044433594,1.0
349,23.94291114807129,-20.33248519897461,0.0
350,0.9650788903236389,-19.945146560668945,0.0
351,-19.130451202392578,12.266339302062988,0.0
352,45.8337287902832,-9.313844680786133,0.0
353,4.584644317626953,45.0560188293457,0.0
354,-0.41111814975738525,28.11141586303711,1.0
355,23.393558502197266,-24.453189849853516,0.0
356,23.686382293701172,-22.597806930541992,1.0
357,36.1912727355957,3.7549257278442383,0.0
358,-48.91413497924805,4.480432033538818,1.0
359,19.823177337646484,-33.76801681518555,0.0
360,-47.770137786865234,-1.865979790687561,1.0
361,0.39463481307029724,41.35474395751953,0.0
